Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,"Enter address and zip code
",,2020-11-20 11:59:26,2020-11-20 11:59:31,4.517s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Chrome 86.0.4240.198,,,2020-11-20 11:59:31,2020-11-20 11:59:31,0.364s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 11:59:31,2020-11-20 11:59:34,2.778s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), 30)",Chrome 86.0.4240.198,,,2020-11-20 11:59:34,2020-11-20 11:59:36,1.555s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2020-11-20 11:59:36,2020-11-20 11:59:38,2.662s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 11:59:38,2020-11-20 11:59:40,2.045s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 11:59:40,2020-11-20 11:59:44,4.154s,PASSED
delay(2),Chrome 86.0.4240.198,,,2020-11-20 11:59:44,2020-11-20 11:59:46,2.081s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Chrome 86.0.4240.198,"Enter card number,exp date, exp month and security code
",,2020-11-20 11:59:46,2020-11-20 11:59:58,11.479s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,"Enter Email address
",,2020-11-20 11:59:58,2020-11-20 12:00:00,2.262s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on continue,,2020-11-20 12:00:00,2020-11-20 12:00:04,4.170s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,"Click on i agree
",,2020-11-20 12:00:04,2020-11-20 12:00:09,5.037s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, CardType, """")",Chrome 86.0.4240.198,"Verify user details like first and last name,card type ,email address",,2020-11-20 12:00:09,2020-11-20 12:00:15,5.122s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on process payment,,2020-11-20 12:00:15,2020-11-20 12:00:16,1.827s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:00:16,2020-11-20 12:01:05,48.211s,PASSED
PaymentId = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify payment approval and note the paymentId,,2020-11-20 12:01:05,2020-11-20 12:01:13,8.317s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:01:13,2020-11-20 12:01:21,8.047s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:01:21,2020-11-20 12:01:21,0.028s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:01:21,2020-11-20 12:01:58,37.298s,FAILED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:01:58,2020-11-20 12:02:04,6.051s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_002_Credit_MultiLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:02:05,2020-11-20 12:06:39,4m - 34.029s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:02:05,2020-11-20 12:02:05,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:02:06,2020-11-20 12:02:26,20.525s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:02:26,2020-11-20 12:02:29,2.313s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:02:29,2020-11-20 12:02:35,6.326s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:02:35,2020-11-20 12:02:45,10.661s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,refernce num,comments",,2020-11-20 12:02:45,2020-11-20 12:02:52,6.131s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Add another property',,2020-11-20 12:02:52,2020-11-20 12:02:56,4.711s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", ""22"")",Chrome 86.0.4240.198,"Enter Payment Amount,refernce num,comments",,2020-11-20 12:02:56,2020-11-20 12:03:05,8.836s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Bank card' radio button,,2020-11-20 12:03:05,2020-11-20 12:03:08,2.595s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:03:08,2020-11-20 12:03:08,0.027s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), cardType, ""CardType"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Discover' from card type dropdown,,2020-11-20 12:03:08,2020-11-20 12:03:11,3.176s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:03:11,2020-11-20 12:03:14,3.079s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:03:14,2020-11-20 12:03:22,7.697s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:03:22,2020-11-20 12:03:29,7.661s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address and Zip code,,2020-11-20 12:03:29,2020-11-20 12:03:34,4.593s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Chrome 86.0.4240.198,,,2020-11-20 12:03:34,2020-11-20 12:03:34,0.353s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on continue,,2020-11-20 12:03:34,2020-11-20 12:03:38,3.379s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2020-11-20 12:03:38,2020-11-20 12:03:42,4.514s,PASSED
waitForPageLoad(0),Chrome 86.0.4240.198,,,2020-11-20 12:03:42,2020-11-20 12:03:51,8.727s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on continue,,2020-11-20 12:03:51,2020-11-20 12:04:00,9.067s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Chrome 86.0.4240.198,"Enter card number,exp date,exp month,security code",,2020-11-20 12:04:00,2020-11-20 12:04:12,12.283s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter email address,,2020-11-20 12:04:12,2020-11-20 12:04:14,2.122s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on Continue,,2020-11-20 12:04:14,2020-11-20 12:04:26,11.364s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:04:26,2020-11-20 12:05:19,52.956s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, cardType, """")",Chrome 86.0.4240.198,Verify user details,,2020-11-20 12:05:19,2020-11-20 12:05:25,5.737s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:05:25,2020-11-20 12:05:26,1.887s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:05:26,2020-11-20 12:05:35,9.000s,PASSED
PaymentID = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify payment details and note paymnetId,,2020-11-20 12:05:35,2020-11-20 12:05:40,4.935s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:05:40,2020-11-20 12:05:42,1.887s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:05:42,2020-11-20 12:05:42,0.038s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:05:42,2020-11-20 12:05:44,1.792s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), ""Credit card"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Credit or debit card' radio button,,2020-11-20 12:05:44,2020-11-20 12:05:51,7.355s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, accNum)",Chrome 86.0.4240.198,"Enter billing last name,card num",,2020-11-20 12:05:51,2020-11-20 12:05:56,4.704s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:05:56,2020-11-20 12:06:25,28.992s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:06:25,2020-11-20 12:06:28,2.889s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:06:28,2020-11-20 12:06:30,1.939s,PASSED
delay(2),Chrome 86.0.4240.198,,,2020-11-20 12:06:30,2020-11-20 12:06:32,2.007s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 86.0.4240.198,"scroll to close button
",,2020-11-20 12:06:32,2020-11-20 12:06:33,1.352s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:06:33,2020-11-20 12:06:35,1.948s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:06:35,2020-11-20 12:06:38,2.417s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:06:38,2020-11-20 12:06:39,1.164s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_003_Echeck_Checking_SingleLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:06:39,2020-11-20 12:09:12,2m - 33.301s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:06:39,2020-11-20 12:06:39,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:06:40,2020-11-20 12:06:56,16.329s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:06:56,2020-11-20 12:06:58,2.204s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:06:58,2020-11-20 12:07:01,3.388s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:07:01,2020-11-20 12:07:09,7.689s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:07:09,2020-11-20 12:07:12,2.744s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter payment amount,reference nu8m,comments",,2020-11-20 12:07:12,2020-11-20 12:07:21,9.332s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:07:21,2020-11-20 12:07:24,2.853s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:07:24,2020-11-20 12:07:28,4.149s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:07:28,2020-11-20 12:07:36,7.921s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address details,,2020-11-20 12:07:36,2020-11-20 12:07:41,4.644s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:07:41,2020-11-20 12:07:44,2.906s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:07:44,2020-11-20 12:07:48,3.949s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:07:48,2020-11-20 12:07:50,2.321s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:07:50,2020-11-20 12:07:55,5.088s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_CHECKING""), ""Checking"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Checking',,2020-11-20 12:07:55,2020-11-20 12:07:58,2.962s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',checking acc num",,2020-11-20 12:07:58,2020-11-20 12:08:06,7.942s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:08:06,2020-11-20 12:08:08,2.400s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""First name"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:08:08,2020-11-20 12:08:11,2.252s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:08:11,2020-11-20 12:08:13,2.154s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on Continue,,2020-11-20 12:08:13,2020-11-20 12:08:15,1.895s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on Continue,,2020-11-20 12:08:15,2020-11-20 12:08:19,4.323s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:08:19,2020-11-20 12:08:23,4.482s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""VISA"", ""Checking"")",Chrome 86.0.4240.198,verify user details,,2020-11-20 12:08:23,2020-11-20 12:08:29,5.875s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:08:29,2020-11-20 12:08:31,1.891s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:08:31,2020-11-20 12:08:36,5.018s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,"Verify paymnet status
",,2020-11-20 12:08:36,2020-11-20 12:08:38,1.600s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Note paymentId,,2020-11-20 12:08:38,2020-11-20 12:08:41,2.776s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:08:41,2020-11-20 12:08:42,1.886s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:08:42,2020-11-20 12:08:43,0.045s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:08:43,2020-11-20 12:08:44,1.488s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""E check"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:08:44,2020-11-20 12:08:49,4.754s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter billing last name,acc num",,2020-11-20 12:08:49,2020-11-20 12:08:54,5.366s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:08:54,2020-11-20 12:09:00,5.535s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:09:00,2020-11-20 12:09:02,2.361s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:09:02,2020-11-20 12:09:04,2.065s,PASSED
delay(2),Chrome 86.0.4240.198,,,2020-11-20 12:09:04,2020-11-20 12:09:06,2.006s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 86.0.4240.198,,,2020-11-20 12:09:06,2020-11-20 12:09:07,0.387s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:09:07,2020-11-20 12:09:08,1.843s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:09:08,2020-11-20 12:09:11,2.319s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:09:11,2020-11-20 12:09:12,1.498s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_004_Echeck_Checking_MultiLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:09:12,2020-11-20 12:11:59,2m - 46.608s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:09:13,2020-11-20 12:09:13,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:09:13,2020-11-20 12:09:27,14.458s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:09:27,2020-11-20 12:09:30,2.320s,PASSED
