Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,"Click on search
",,2020-11-20 12:25:42,2020-11-20 12:25:47,5.309s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentId),Chrome 86.0.4240.198,"Verify payment id
",,2020-11-20 12:25:47,2020-11-20 12:25:49,2.027s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:25:49,2020-11-20 12:25:51,1.955s,PASSED
delay(2),Chrome 86.0.4240.198,,,2020-11-20 12:25:51,2020-11-20 12:25:53,2.005s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 86.0.4240.198,Scroll to close button,,2020-11-20 12:25:53,2020-11-20 12:25:54,0.393s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:25:54,2020-11-20 12:25:56,1.879s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:25:56,2020-11-20 12:25:58,2.384s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:25:58,2020-11-20 12:25:59,0.892s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_002_Credit_MultiLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:25:59,2020-11-20 12:28:32,2m - 32.729s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:25:59,2020-11-20 12:25:59,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:26:00,2020-11-20 12:26:10,10.461s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:26:10,2020-11-20 12:26:12,2.091s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:26:12,2020-11-20 12:26:16,3.372s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:26:16,2020-11-20 12:26:21,5.314s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,refernce num,comments",,2020-11-20 12:26:21,2020-11-20 12:26:28,7.151s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Add another property',,2020-11-20 12:26:28,2020-11-20 12:26:32,3.695s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", ""22"")",Chrome 86.0.4240.198,"Enter Payment Amount,refernce num,comments",,2020-11-20 12:26:32,2020-11-20 12:26:40,7.838s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Bank card' radio button,,2020-11-20 12:26:40,2020-11-20 12:26:42,2.690s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:26:42,2020-11-20 12:26:42,0.026s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), cardType, ""CardType"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Discover' from card type dropdown,,2020-11-20 12:26:42,2020-11-20 12:26:45,3.010s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:26:45,2020-11-20 12:26:49,3.122s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:26:49,2020-11-20 12:26:53,4.387s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:26:53,2020-11-20 12:27:01,7.890s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address and Zip code,,2020-11-20 12:27:01,2020-11-20 12:27:05,4.403s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Chrome 86.0.4240.198,,,2020-11-20 12:27:05,2020-11-20 12:27:06,0.356s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on continue,,2020-11-20 12:27:06,2020-11-20 12:27:08,2.772s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2020-11-20 12:27:08,2020-11-20 12:27:12,3.922s,PASSED
waitForPageLoad(0),Chrome 86.0.4240.198,,,2020-11-20 12:27:12,2020-11-20 12:27:13,0.973s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on continue,,2020-11-20 12:27:13,2020-11-20 12:27:17,3.701s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Chrome 86.0.4240.198,"Enter card number,exp date,exp month,security code",,2020-11-20 12:27:17,2020-11-20 12:27:30,12.689s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter email address,,2020-11-20 12:27:30,2020-11-20 12:27:32,2.142s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on Continue,,2020-11-20 12:27:32,2020-11-20 12:27:36,4.084s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:27:36,2020-11-20 12:27:41,5.535s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, cardType, """")",Chrome 86.0.4240.198,Verify user details,,2020-11-20 12:27:41,2020-11-20 12:27:46,4.720s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:27:46,2020-11-20 12:27:48,1.843s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:27:48,2020-11-20 12:27:55,6.813s,PASSED
PaymentID = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify payment details and note paymnetId,,2020-11-20 12:27:55,2020-11-20 12:28:00,4.911s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:28:00,2020-11-20 12:28:02,1.887s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:28:02,2020-11-20 12:28:02,0.033s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:28:02,2020-11-20 12:28:04,2.335s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), ""Credit card"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Credit or debit card' radio button,,2020-11-20 12:28:04,2020-11-20 12:28:09,4.684s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, accNum)",Chrome 86.0.4240.198,"Enter billing last name,card num",,2020-11-20 12:28:09,2020-11-20 12:28:13,4.686s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:28:13,2020-11-20 12:28:20,7.085s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:28:20,2020-11-20 12:28:22,1.996s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:28:22,2020-11-20 12:28:24,2.033s,PASSED
delay(2),Chrome 86.0.4240.198,,,2020-11-20 12:28:25,2020-11-20 12:28:27,2.007s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 86.0.4240.198,"scroll to close button
",,2020-11-20 12:28:27,2020-11-20 12:28:27,0.345s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:28:27,2020-11-20 12:28:29,1.832s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:28:29,2020-11-20 12:28:31,2.236s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:28:31,2020-11-20 12:28:32,0.836s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_003_Echeck_Checking_SingleLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:28:32,2020-11-20 12:31:05,2m - 33.243s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:28:32,2020-11-20 12:28:32,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:28:33,2020-11-20 12:28:43,10.042s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:28:43,2020-11-20 12:28:45,2.078s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:28:45,2020-11-20 12:28:48,2.946s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:28:48,2020-11-20 12:28:53,5.586s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:28:53,2020-11-20 12:28:56,3.154s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter payment amount,reference nu8m,comments",,2020-11-20 12:28:56,2020-11-20 12:29:04,8.074s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:29:04,2020-11-20 12:29:07,2.966s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:29:07,2020-11-20 12:29:11,4.026s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:29:11,2020-11-20 12:29:19,7.934s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address details,,2020-11-20 12:29:19,2020-11-20 12:29:24,4.342s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:29:24,2020-11-20 12:29:26,2.774s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:29:26,2020-11-20 12:29:30,3.954s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:29:30,2020-11-20 12:29:32,2.053s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:29:32,2020-11-20 12:29:44,11.214s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_CHECKING""), ""Checking"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Checking',,2020-11-20 12:29:44,2020-11-20 12:29:47,3.116s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',checking acc num",,2020-11-20 12:29:47,2020-11-20 12:29:55,8.119s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:29:55,2020-11-20 12:29:57,2.416s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""First name"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:29:57,2020-11-20 12:30:00,2.295s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:30:00,2020-11-20 12:30:02,2.209s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on Continue,,2020-11-20 12:30:02,2020-11-20 12:30:04,1.896s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on Continue,,2020-11-20 12:30:04,2020-11-20 12:30:08,4.361s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:30:08,2020-11-20 12:30:16,8.319s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""VISA"", ""Checking"")",Chrome 86.0.4240.198,verify user details,,2020-11-20 12:30:16,2020-11-20 12:30:22,5.747s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:30:22,2020-11-20 12:30:24,1.920s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:30:24,2020-11-20 12:30:29,4.519s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,"Verify paymnet status
",,2020-11-20 12:30:29,2020-11-20 12:30:30,1.535s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Note paymentId,,2020-11-20 12:30:30,2020-11-20 12:30:33,2.728s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:30:33,2020-11-20 12:30:35,1.853s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:30:35,2020-11-20 12:30:35,0.030s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:30:35,2020-11-20 12:30:37,2.146s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""E check"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:30:37,2020-11-20 12:30:42,4.855s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter billing last name,acc num",,2020-11-20 12:30:42,2020-11-20 12:30:47,5.504s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:30:47,2020-11-20 12:30:54,6.397s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:30:54,2020-11-20 12:30:56,1.888s,PASSED
