Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
waitForPageLoad(10),Chrome 89.0.4389.90,,,2021-03-19 13:02:20,2021-03-19 13:02:20,0.031s,PASSED
pages.Search_Page.switchToWindow(),Chrome 89.0.4389.90,,,2021-03-19 13:02:20,2021-03-19 13:02:22,1.664s,PASSED
"waitForElementClickable(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), 0)",Chrome 89.0.4389.90,,,2021-03-19 13:02:22,2021-03-19 13:02:24,2.214s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), ""Credit card"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Credit or debit card' radio button,,2021-03-19 13:02:24,2021-03-19 13:02:27,3.054s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, accNum)",Chrome 89.0.4389.90,"Enter billing last name,card number",,2021-03-19 13:02:27,2021-03-19 13:02:33,5.758s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 89.0.4389.90,"Click on search
",,2021-03-19 13:02:33,2021-03-19 13:02:45,12.322s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentId),Chrome 89.0.4389.90,"Verify payment id
",,2021-03-19 13:02:45,2021-03-19 13:02:46,1.542s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search' icon to generate receipt,,2021-03-19 13:02:46,2021-03-19 13:02:48,2.054s,PASSED
delay(2),Chrome 89.0.4389.90,,,2021-03-19 13:02:48,2021-03-19 13:02:50,2.007s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 89.0.4389.90,Scroll to close button,,2021-03-19 13:02:50,2021-03-19 13:02:51,0.369s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Email Receipt',,2021-03-19 13:02:51,2021-03-19 13:02:53,2.041s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Send Email',,2021-03-19 13:02:53,2021-03-19 13:02:55,2.442s,PASSED
Start listener action : afterTestCase,Chrome 89.0.4389.90,,,2021-03-19 13:02:55,2021-03-19 13:02:56,1.078s,PASSED
